concertID,name,date,hourStart,room,city,price,genre,artist
1458,Rulo y la Contrabanda,28-8-2023,00:00,Pamplona,Navarra Arena,46,Indie,Rulo y la Contrabanda
1459,Rulo y la Contrabanda,17-2-2023,03:00,Madrid,Plaza de Toros de Las Ventas,40,Indie,Rulo y la Contrabanda
1460,Rulo y la Contrabanda,3-2-2023,02:00,Las Palmas de Gran Canaria,Gran Canaria Arena,23,Indie,Rulo y la Contrabanda
1461,Rulo y la Contrabanda,14-6-2023,02:00,Valencia,Black Note Club,8,Indie,Rulo y la Contrabanda
1462,Carlos Sadness,13-8-2023,16:00,A Coruña,Coliseum,53,Indie,Carlos Sadness
1463,Carlos Sadness,29-12-2023,19:00,A Coruña,Coliseum,27,Indie,Carlos Sadness
1464,Carlos Sadness,13-4-2023,16:00,Albacete,Estadio Jose Copete,52,Indie,Carlos Sadness
1465,Carlos Sadness,24-3-2023,17:00,Ponferrada,Auditorio de Ponferrada,42,Indie,Carlos Sadness
1466,Carlos Sadness,1-12-2023,13:00,Cadiz,Muelle Ciudad,9,Indie,Carlos Sadness
1467,Carlos Sadness,17-11-2023,12:00,Valencia,Black Note Club,22,Indie,Carlos Sadness
1468,Carlos Sadness,28-3-2023,13:00,Madrid,Civitas Metropolitano,34,Indie,Carlos Sadness
1469,Carlos Sadness,27-6-2023,00:00,Almendralñejo,Campo de Futbol,63,Indie,Carlos Sadness
1470,Carlos Sadness,20-9-2023,11:00,Cadiz,Muelle Ciudad,28,Indie,Carlos Sadness
1471,Carlos Sadness,20-9-2023,01:00,Pamplona,Navarra Arena,56,Indie,Carlos Sadness
1472,Carlos Sadness,28-4-2023,12:00,Pamplona,Navarra Arena,13,Indie,Carlos Sadness
1473,Carlos Sadness,5-5-2023,13:00,Huelva,Estadio Iberoamericano,8,Indie,Carlos Sadness
1474,Carlos Sadness,23-3-2023,22:00,Leon,Plaza de Toros,64,Indie,Carlos Sadness
1475,Carlos Sadness,26-10-2023,15:00,Zaragoza,Auditorio de Zaragoza,15,Indie,Carlos Sadness
1476,Carlos Sadness,7-12-2023,01:00,Leon,Sala Studio 54,26,Indie,Carlos Sadness
1477,Carlos Sadness,20-9-2023,21:00,Murcia,Plaza de Toros,29,Indie,Carlos Sadness
1478,Carlos Sadness,26-7-2023,19:00,Bilbao,Bilbao Miribilla,8,Indie,Carlos Sadness
1479,Carlos Sadness,20-5-2023,15:00,Santa Cruz de Tenerife,Recinto Ferial,5,Indie,Carlos Sadness
1480,Carlos Sadness,4-7-2023,15:00,Madrid,Sala Caracol,40,Indie,Carlos Sadness
1481,Carlos Sadness,15-9-2023,04:00,Santiago de Compostela,Sala Capitol,67,Indie,Carlos Sadness
1482,Shinova,7-6-2023,13:00,Sevilla,Noches de la Maestranza,62,Indie,Shinova
1483,Shinova,26-4-2023,14:00,Santa Cruz de Tenerife,Recinto Ferial,45,Indie,Shinova
1484,Shinova,10-11-2023,15:00,Sotogrande, Santa María Polo Club,4,Indie,Shinova
1485,Shinova,29-6-2023,19:00,Marbella,Auditorio Marbella Arena,4,Indie,Shinova
1486,Shinova,3-7-2023,13:00,Fuengirola,Marenostrum Fuengirola,17,Indie,Shinova
1487,Shinova,17-4-2023,21:00,Ponferrada,Auditorio de Ponferrada,67,Indie,Shinova
1488,Shinova,1-4-2023,01:00,Madrid,Sala Caracol,55,Indie,Shinova
1489,Shinova,5-7-2023,11:00,Sevilla,Noches de la Maestranza,22,Indie,Shinova
1490,Shinova,19-3-2023,00:00,Burgos,Coliseum Burgos,45,Indie,Shinova
1491,Shinova,14-10-2023,04:00,Sotogrande, Santa María Polo Club,54,Indie,Shinova
1492,Shinova,2-11-2023,11:00,Ponferrada,Auditorio de Ponferrada,56,Indie,Shinova
1493,Shinova,17-3-2023,04:00,Leon,Espacio Vias,52,Indie,Shinova
1494,Shinova,4-4-2023,23:00,Roquetas de Mar,Plaza de Toros,11,Indie,Shinova
1495,Shinova,4-5-2023,00:00,Zaragoza,Estadio la Romareda,53,Indie,Shinova
1496,Shinova,13-2-2023,00:00,Albacete,Estadio Jose Copete,55,Indie,Shinova
1497,Shinova,28-7-2023,16:00,Barcelona,Palau Sant Jordi,13,Indie,Shinova
1498,Shinova,10-11-2023,12:00,Roquetas de Mar,Plaza de Toros,12,Indie,Shinova
1499,Shinova,2-5-2023,19:00,Madrid,Civitas Metropolitano,11,Indie,Shinova
1500,Shinova,11-4-2023,22:00,Madrid,Plaza de Toros de Las Ventas,28,Indie,Shinova
1501,Shinova,3-2-2023,15:00,Las Palmas de Gran Canaria,Gran Canaria Arena,51,Indie,Shinova
1502,Rozalen,18-4-2023,22:00,Madrid,Plaza de Toros de Las Ventas,66,Indie,Rozalen
1503,Rozalen,6-4-2023,15:00,Madrid,Civitas Metropolitano,13,Indie,Rozalen
1504,Rozalen,4-5-2023,04:00,Huelva,Estadio Iberoamericano,41,Indie,Rozalen
1505,Rozalen,21-7-2023,19:00,Valencia,Black Note Club,59,Indie,Rozalen
1506,Rozalen,13-6-2023,16:00,Albacete,Estadio Jose Copete,22,Indie,Rozalen
1507,Rozalen,16-6-2023,01:00,Murcia,Plaza de Toros,31,Indie,Rozalen
1508,Rozalen,1-4-2023,23:00,Pamplona,Navarra Arena,43,Indie,Rozalen
1509,Rozalen,21-6-2023,04:00,Cadiz,Muelle Ciudad,59,Indie,Rozalen
1510,Rozalen,29-12-2023,03:00,Mairena del Aljarafe,Centro Hipico,56,Indie,Rozalen
1511,Rozalen,13-7-2023,10:00,Zaragoza,Auditorio de Zaragoza,63,Indie,Rozalen
1512,Rozalen,26-7-2023,03:00,Pontevdra,Sala Karma,10,Indie,Rozalen
1513,Rozalen,21-10-2023,21:00,Mairena del Aljarafe,Centro Hipico,49,Indie,Rozalen
1514,Rozalen,10-12-2023,18:00,Roquetas de Mar,Plaza de Toros,9,Indie,Rozalen
1515,Rozalen,8-9-2023,02:00,Bilbao,Bilbao Miribilla,48,Indie,Rozalen
1516,Rozalen,8-3-2023,21:00,Ponferrada,Auditorio de Ponferrada,1,Indie,Rozalen
1517,Rozalen,2-10-2023,19:00,Mallorca,Trui Son Fusteret,2,Indie,Rozalen
1518,Rozalen,4-6-2023,21:00,Leon,Plaza de Toros,50,Indie,Rozalen
1519,Rozalen,19-9-2023,21:00,Santa Cruz de Tenerife,Recinto Ferial,64,Indie,Rozalen
1520,Rozalen,15-10-2023,00:00,Pontevdra,Sala Karma,0,Indie,Rozalen
1521,Rozalen,20-11-2023,19:00,Mallorca,Trui Son Fusteret,1,Indie,Rozalen
1522,Miss Cafeina,15-6-2023,00:00,Huelva,Estadio Iberoamericano,25,Indie,Miss Cafeina
1523,Miss Cafeina,30-9-2023,15:00,Fuengirola,Marenostrum Fuengirola,5,Indie,Miss Cafeina
1524,Miss Cafeina,10-7-2023,16:00,Bilbao,Bilbao Miribilla,53,Indie,Miss Cafeina
1525,Miss Cafeina,27-5-2023,15:00,Roquetas de Mar,Plaza de Toros,42,Indie,Miss Cafeina
1526,Miss Cafeina,1-9-2023,13:00,Leon,Sala Studio 54,51,Indie,Miss Cafeina
1527,Miss Cafeina,24-4-2023,13:00,Madrid,Plaza de Toros de Las Ventas,42,Indie,Miss Cafeina
1528,Miss Cafeina,5-3-2023,21:00,Mallorca,Trui Son Fusteret,27,Indie,Miss Cafeina
1529,Miss Cafeina,10-10-2023,03:00,Aviles,Pabellon de la Magdalena,62,Indie,Miss Cafeina
1530,Miss Cafeina,14-5-2023,20:00,Santiago de Compostela,Sala Capitol,44,Indie,Miss Cafeina
1531,Miss Cafeina,22-8-2023,00:00,Madrid,Civitas Metropolitano,51,Indie,Miss Cafeina
1532,Miss Cafeina,28-4-2023,23:00,Zaragoza,Auditorio de Zaragoza,65,Indie,Miss Cafeina
1533,Miss Cafeina,14-5-2023,10:00,Valencia,Black Note Club,29,Indie,Miss Cafeina
1534,Miss Cafeina,4-2-2023,22:00,Leon,Espacio Vias,21,Indie,Miss Cafeina
1535,Miss Cafeina,2-11-2023,01:00,Marbella,Auditorio Marbella Arena,35,Indie,Miss Cafeina
1536,Miss Cafeina,15-2-2023,15:00,Pamplona,Navarra Arena,22,Indie,Miss Cafeina
1537,Miss Cafeina,8-6-2023,17:00,Pontevdra,Sala Karma,26,Indie,Miss Cafeina
1538,Miss Cafeina,17-11-2023,12:00,Ponferrada,Auditorio de Ponferrada,16,Indie,Miss Cafeina
1539,Miss Cafeina,13-3-2023,15:00,Ponferrada,Auditorio de Ponferrada,46,Indie,Miss Cafeina
1540,Miss Cafeina,4-10-2023,11:00,Santa Cruz de Tenerife,Recinto Ferial,27,Indie,Miss Cafeina
1541,Miss Cafeina,1-3-2023,20:00,Pamplona,Navarra Arena,49,Indie,Miss Cafeina
1542,Ivan Ferreiro,7-3-2023,03:00,Mairena del Aljarafe,Centro Hipico,48,Indie,Ivan Ferreiro
1543,Ivan Ferreiro,22-5-2023,14:00,Leon,Plaza de Toros,9,Indie,Ivan Ferreiro
1544,Ivan Ferreiro,8-10-2023,16:00,Madrid,WiZink Center,18,Indie,Ivan Ferreiro
1545,Ivan Ferreiro,11-7-2023,02:00,Cadiz,Muelle Ciudad,46,Indie,Ivan Ferreiro
1546,Ivan Ferreiro,20-5-2023,14:00,Leon,Plaza de Toros,41,Indie,Ivan Ferreiro
1547,Ivan Ferreiro,30-5-2023,12:00,Leon,Espacio Vias,52,Indie,Ivan Ferreiro
1548,Ivan Ferreiro,15-9-2023,00:00,Leon,Plaza de Toros,28,Indie,Ivan Ferreiro
1549,Ivan Ferreiro,20-10-2023,02:00,Barcelona,Palau Sant Jordi,1,Indie,Ivan Ferreiro
1550,Ivan Ferreiro,6-3-2023,21:00,Pontevdra,Sala Karma,33,Indie,Ivan Ferreiro
1551,Ivan Ferreiro,7-6-2023,16:00,Leon,Palacio de Congresos,64,Indie,Ivan Ferreiro
1552,Ivan Ferreiro,18-6-2023,20:00,Leon,Plaza de Toros,9,Indie,Ivan Ferreiro
1553,Ivan Ferreiro,10-6-2023,21:00,A Coruña,Coliseum,41,Indie,Ivan Ferreiro
1554,Ivan Ferreiro,5-8-2023,04:00,Marbella,Auditorio Marbella Arena,50,Indie,Ivan Ferreiro
1555,Ivan Ferreiro,13-11-2023,17:00,Valencia,Black Note Club,5,Indie,Ivan Ferreiro
1556,Ivan Ferreiro,18-5-2023,17:00,Barcelona,Palau Sant Jordi,47,Indie,Ivan Ferreiro
1557,Ivan Ferreiro,29-8-2023,17:00,Pamplona,Navarra Arena,18,Indie,Ivan Ferreiro
1558,Ivan Ferreiro,27-10-2023,11:00,Madrid,WiZink Center,22,Indie,Ivan Ferreiro
1559,Ivan Ferreiro,28-3-2023,03:00,Madrid,WiZink Center,70,Indie,Ivan Ferreiro
1560,Ivan Ferreiro,12-2-2023,13:00,Albacete,Estadio Jose Copete,37,Indie,Ivan Ferreiro
1561,Ivan Ferreiro,11-2-2023,04:00,Marbella,Auditorio Marbella Arena,1,Indie,Ivan Ferreiro
1562,Corvus V,27-5-2023,00:00,Leon,Sala Studio 54,52,Metal,Corvus V
1563,Corvus V,28-3-2023,16:00,Madrid,Civitas Metropolitano,59,Metal,Corvus V
1564,Corvus V,10-9-2023,04:00,Malaga,Palacio de Deportes Martín Carpena,42,Metal,Corvus V
1565,Corvus V,3-7-2023,00:00,Sevilla,Estadio La Cartuja,47,Metal,Corvus V
1566,Corvus V,2-10-2023,17:00,Burgos,Coliseum Burgos,2,Metal,Corvus V
1567,Corvus V,13-2-2023,23:00,Leon,Sala Studio 54,5,Metal,Corvus V
1568,Corvus V,1-4-2023,03:00,Madrid,Civitas Metropolitano,25,Metal,Corvus V
1569,Corvus V,30-8-2023,01:00,Huelva,Estadio Iberoamericano,0,Metal,Corvus V
1570,Corvus V,11-12-2023,14:00,Vigo,La Iguana Club,39,Metal,Corvus V
1571,Corvus V,26-11-2023,10:00,Madrid,WiZink Center,16,Metal,Corvus V
1572,Black Bomber,4-2-2023,14:00,A Coruña,Coliseum,29,Metal,Black Bomber
1573,Black Bomber,10-3-2023,14:00,A Coruña,Coliseum,3,Metal,Black Bomber
1574,Black Bomber,1-5-2023,15:00,Pamplona,Navarra Arena,49,Metal,Black Bomber
1575,Black Bomber,13-12-2023,15:00,Albacete,Estadio Jose Copete,24,Metal,Black Bomber
1576,Black Bomber,28-9-2023,03:00,Madrid,Plaza de Toros de Las Ventas,57,Metal,Black Bomber
1577,Black Bomber,18-5-2023,12:00,Leon,Plaza de Toros,25,Metal,Black Bomber
1578,Black Bomber,12-11-2023,11:00,Madrid,Civitas Metropolitano,33,Metal,Black Bomber
1579,Black Bomber,28-7-2023,10:00,Malaga,Palacio de Deportes Martín Carpena,0,Metal,Black Bomber
1580,Black Bomber,30-10-2023,04:00,Roquetas de Mar,Plaza de Toros,50,Metal,Black Bomber
1581,Black Bomber,5-4-2023,20:00,Fuengirola,Marenostrum Fuengirola,0,Metal,Black Bomber
1582,Sober,13-7-2023,00:00,Madrid,Plaza de Toros de Las Ventas,41,Metal,Sober
1583,Sober,23-4-2023,16:00,Barcelona,Palau Sant Jordi,51,Metal,Sober
1584,Sober,25-10-2023,11:00,Marbella,Auditorio Marbella Arena,37,Metal,Sober
1585,Sober,8-9-2023,12:00,Madrid,Sala Caracol,23,Metal,Sober
1586,Sober,9-3-2023,03:00,Roquetas de Mar,Plaza de Toros,4,Metal,Sober
1587,Sober,17-6-2023,11:00,Ponferrada,Auditorio de Ponferrada,43,Metal,Sober
1588,Sober,14-2-2023,01:00,Valencia,Black Note Club,3,Metal,Sober
1589,Sober,22-7-2023,12:00,Almendralñejo,Campo de Futbol,40,Metal,Sober
1590,Sober,30-12-2023,17:00,Cadiz,Muelle Ciudad,40,Metal,Sober
1591,Sober,12-7-2023,01:00,Malaga,Palacio de Deportes Martín Carpena,10,Metal,Sober
1592,Deshonra,29-5-2023,03:00,Roquetas de Mar,Plaza de Toros,23,Metal,Deshonra
1593,Deshonra,25-2-2023,15:00,Huelva,Estadio Iberoamericano,35,Metal,Deshonra
1594,Deshonra,8-9-2023,15:00,Leon,Sala Studio 54,70,Metal,Deshonra
1595,Deshonra,3-3-2023,12:00,Valencia,Plaza de Toros,2,Metal,Deshonra
1596,Deshonra,24-12-2023,20:00,Fuengirola,Marenostrum Fuengirola,12,Metal,Deshonra
1597,Deshonra,4-8-2023,15:00,Santiago de Compostela,Sala Capitol,13,Metal,Deshonra
1598,Deshonra,18-12-2023,15:00,Pontevdra,Sala Karma,37,Metal,Deshonra
1599,Deshonra,1-11-2023,12:00,Valencia,Black Note Club,52,Metal,Deshonra
1600,Deshonra,7-12-2023,00:00,Leon,Sala Studio 54,23,Metal,Deshonra
1601,Deshonra,14-4-2023,13:00,Mallorca,Trui Son Fusteret,41,Metal,Deshonra
1602,The Broken Horizon,7-11-2023,21:00,Albacete,Estadio Jose Copete,14,Metal,The Broken Horizon
1603,The Broken Horizon,3-11-2023,04:00,Zaragoza,Auditorio de Zaragoza,1,Metal,The Broken Horizon
1604,The Broken Horizon,7-10-2023,13:00,Aviles,Pabellon de la Magdalena,25,Metal,The Broken Horizon
1605,The Broken Horizon,18-2-2023,02:00,Malaga,Palacio de Deportes Martín Carpena,25,Metal,The Broken Horizon
1606,The Broken Horizon,12-6-2023,19:00,Aviles,Pabellon de la Magdalena,30,Metal,The Broken Horizon
1607,The Broken Horizon,26-10-2023,22:00,Bilbao,Bilbao Miribilla,51,Metal,The Broken Horizon
1608,The Broken Horizon,2-3-2023,22:00,Santiago de Compostela,Sala Capitol,16,Metal,The Broken Horizon
1609,The Broken Horizon,11-2-2023,15:00,Sevilla,Estadio La Cartuja,33,Metal,The Broken Horizon
1610,The Broken Horizon,22-8-2023,18:00,Ponferrada,Auditorio de Ponferrada,35,Metal,The Broken Horizon
1611,The Broken Horizon,16-9-2023,12:00,Ponferrada,Auditorio de Ponferrada,29,Metal,The Broken Horizon
1612,Metalica,4-2-2023,18:00,Mallorca,Trui Son Fusteret,5,Metal,Metalica
1613,Metalica,31-5-2023,12:00,Leon,Espacio Vias,16,Metal,Metalica
1614,Metalica,8-5-2023,00:00,Zaragoza,Auditorio de Zaragoza,36,Metal,Metalica
1615,Metalica,7-3-2023,14:00,Sotogrande, Santa María Polo Club,24,Metal,Metalica
1616,Metalica,11-12-2023,04:00,Almendralñejo,Campo de Futbol,51,Metal,Metalica
1617,Metalica,15-2-2023,13:00,Alicante,Palacio de Toros,24,Metal,Metalica
1618,Metalica,24-12-2023,14:00,Ponferrada,Auditorio de Ponferrada,49,Metal,Metalica
1619,Metalica,27-12-2023,14:00,Leon,Palacio de Congresos,16,Metal,Metalica
1620,Metalica,21-2-2023,12:00,Madrid,Civitas Metropolitano,55,Metal,Metalica
1621,Metalica,14-5-2023,02:00,Madrid,Civitas Metropolitano,70,Metal,Metalica
1622,Guns N Roses,3-10-2023,03:00,Pontevdra,Sala Karma,60,Metal,Guns N Roses
1623,Guns N Roses,28-11-2023,17:00,Santiago de Compostela,Sala Capitol,58,Metal,Guns N Roses
1624,Guns N Roses,4-10-2023,01:00,Pontevdra,Sala Karma,33,Metal,Guns N Roses
1625,Guns N Roses,30-6-2023,23:00,Barcelona,Palau Sant Jordi,27,Metal,Guns N Roses
1626,Guns N Roses,31-5-2023,20:00,Las Palmas de Gran Canaria,Gran Canaria Arena,11,Metal,Guns N Roses
1627,Guns N Roses,1-3-2023,00:00,Zaragoza,Estadio la Romareda,39,Metal,Guns N Roses
1628,Guns N Roses,25-10-2023,03:00,Alicante,Palacio de Toros,68,Metal,Guns N Roses
1629,Guns N Roses,16-9-2023,17:00,Madrid,WiZink Center,39,Metal,Guns N Roses
1630,Guns N Roses,23-10-2023,02:00,Madrid,Civitas Metropolitano,36,Metal,Guns N Roses
1631,Guns N Roses,16-8-2023,23:00,Cadiz,Muelle Ciudad,12,Metal,Guns N Roses
1632,Pink Floyd,20-8-2023,14:00,Ponferrada,Auditorio de Ponferrada,25,Metal,Pink Floyd
1633,Pink Floyd,22-12-2023,15:00,A Coruña,Coliseum,68,Metal,Pink Floyd
1634,Pink Floyd,7-4-2023,20:00,Leon,Espacio Vias,53,Metal,Pink Floyd
1635,Pink Floyd,6-12-2023,04:00,Sevilla,Estadio La Cartuja,24,Metal,Pink Floyd
1636,Pink Floyd,1-11-2023,20:00,Fuengirola,Marenostrum Fuengirola,10,Metal,Pink Floyd
1637,Pink Floyd,1-10-2023,20:00,Sevilla,Noches de la Maestranza,13,Metal,Pink Floyd
1638,Pink Floyd,28-12-2023,16:00,Barcelona,Palau Sant Jordi,30,Metal,Pink Floyd
1639,Pink Floyd,19-11-2023,02:00,Leon,Plaza de Toros,40,Metal,Pink Floyd
1640,Pink Floyd,19-10-2023,21:00,Madrid,Sala Caracol,58,Metal,Pink Floyd
1641,Pink Floyd,10-5-2023,13:00,Madrid,Sala Caracol,22,Metal,Pink Floyd
1642,AC/DC,16-4-2023,02:00,Marbella,Auditorio Marbella Arena,31,Metal,AC/DC
1643,AC/DC,1-6-2023,11:00,Almendralñejo,Campo de Futbol,27,Metal,AC/DC
1644,AC/DC,26-6-2023,17:00,Barcelona,Palau Sant Jordi,35,Metal,AC/DC
1645,AC/DC,28-10-2023,15:00,Murcia,Plaza de Toros,53,Metal,AC/DC
1646,AC/DC,31-3-2023,01:00,Malaga,Palacio de Deportes Martín Carpena,12,Metal,AC/DC
1647,AC/DC,15-9-2023,13:00,Pontevdra,Sala Karma,26,Metal,AC/DC
1648,AC/DC,7-2-2023,23:00,Leganes,La cubierta de Leganes,52,Metal,AC/DC
1649,AC/DC,13-3-2023,00:00,Leon,Plaza de Toros,33,Metal,AC/DC
1650,AC/DC,16-5-2023,22:00,A Coruña,Coliseum,36,Metal,AC/DC
1651,AC/DC,9-2-2023,13:00,Malaga,Palacio de Deportes Martín Carpena,32,Metal,AC/DC
1652,Nirvana,2-4-2023,23:00,Vigo,La Iguana Club,30,Metal,Nirvana
1653,Nirvana,15-6-2023,13:00,Leon,Sala Studio 54,65,Metal,Nirvana
1654,Nirvana,29-12-2023,03:00,Madrid,Plaza de Toros de Las Ventas,69,Metal,Nirvana
1655,Nirvana,7-2-2023,23:00,Vigo,La Iguana Club,45,Metal,Nirvana
1656,Nirvana,28-10-2023,16:00,Santa Cruz de Tenerife,Recinto Ferial,50,Metal,Nirvana
1657,Nirvana,20-11-2023,20:00,Madrid,Plaza de Toros de Las Ventas,26,Metal,Nirvana
1658,Nirvana,6-9-2023,17:00,Valencia,Black Note Club,0,Metal,Nirvana
1659,Nirvana,2-5-2023,12:00,Madrid,Civitas Metropolitano,49,Metal,Nirvana
1660,Nirvana,9-7-2023,15:00,Alicante,Palacio de Toros,2,Metal,Nirvana
1661,Nirvana,15-11-2023,01:00,Malaga,Palacio de Deportes Martín Carpena,0,Metal,Nirvana
1662,Marc Anthony,13-7-2023,21:00,Pontevdra,Sala Karma,31,Latino,Marc Anthony
1663,Marc Anthony,18-6-2023,02:00,Burgos,Coliseum Burgos,66,Latino,Marc Anthony
1664,Marc Anthony,23-5-2023,19:00,Mallorca,Trui Son Fusteret,9,Latino,Marc Anthony
1665,Marc Anthony,5-5-2023,23:00,Barcelona,Palau Sant Jordi,28,Latino,Marc Anthony
1666,Marc Anthony,20-12-2023,02:00,Alicante,Palacio de Toros,19,Latino,Marc Anthony
1667,Marc Anthony,19-9-2023,10:00,Barcelona,Palau Sant Jordi,37,Latino,Marc Anthony
1668,Marc Anthony,3-10-2023,16:00,Zaragoza,Estadio la Romareda,13,Latino,Marc Anthony
1669,Marc Anthony,9-7-2023,22:00,Valencia,Black Note Club,57,Latino,Marc Anthony
1670,Marc Anthony,14-8-2023,11:00,Huelva,Estadio Iberoamericano,2,Latino,Marc Anthony
1671,Marc Anthony,13-4-2023,11:00,Bilbao,Bilbao Miribilla,3,Latino,Marc Anthony
1672,Marc Anthony,28-10-2023,20:00,Leon,Sala Studio 54,24,Latino,Marc Anthony
1673,Marc Anthony,3-5-2023,13:00,Madrid,Civitas Metropolitano,35,Latino,Marc Anthony
1674,Marc Anthony,28-9-2023,16:00,Madrid,Civitas Metropolitano,24,Latino,Marc Anthony
1675,Marc Anthony,26-12-2023,00:00,Aviles,Pabellon de la Magdalena,28,Latino,Marc Anthony
1676,Marc Anthony,9-11-2023,01:00,Leon,Plaza de Toros,15,Latino,Marc Anthony
1677,Marc Anthony,3-6-2023,23:00,Leon,Palacio de Congresos,49,Latino,Marc Anthony
1678,Marc Anthony,21-5-2023,10:00,Vigo,La Iguana Club,18,Latino,Marc Anthony
1679,Marc Anthony,8-12-2023,18:00,Zaragoza,Estadio la Romareda,31,Latino,Marc Anthony
1680,Marc Anthony,21-9-2023,12:00,Almendralñejo,Campo de Futbol,26,Latino,Marc Anthony
1681,Marc Anthony,17-8-2023,14:00,Malaga,Palacio de Deportes Martín Carpena,9,Latino,Marc Anthony
1682,J Balvin,24-7-2023,01:00,Leon,Espacio Vias,7,Latino,J Balvin
1683,J Balvin,15-9-2023,19:00,Santa Cruz de Tenerife,Recinto Ferial,26,Latino,J Balvin
1684,J Balvin,18-11-2023,10:00,Marbella,Auditorio Marbella Arena,43,Latino,J Balvin
1685,J Balvin,8-7-2023,15:00,Almendralñejo,Campo de Futbol,32,Latino,J Balvin
1686,J Balvin,19-8-2023,02:00,Sevilla,Noches de la Maestranza,58,Latino,J Balvin
1687,J Balvin,3-5-2023,02:00,Pamplona,Navarra Arena,43,Latino,J Balvin
1688,J Balvin,11-10-2023,12:00,Malaga,Palacio de Deportes Martín Carpena,44,Latino,J Balvin
1689,J Balvin,10-8-2023,21:00,Madrid,WiZink Center,40,Latino,J Balvin
1690,J Balvin,28-7-2023,20:00,Pamplona,Navarra Arena,32,Latino,J Balvin
1691,J Balvin,10-9-2023,22:00,Madrid,WiZink Center,11,Latino,J Balvin
1692,J Balvin,12-3-2023,01:00,Roquetas de Mar,Plaza de Toros,63,Latino,J Balvin
1693,J Balvin,9-10-2023,11:00,Leon,Palacio de Congresos,46,Latino,J Balvin
1694,J Balvin,4-6-2023,00:00,Fuengirola,Marenostrum Fuengirola,10,Latino,J Balvin
1695,J Balvin,28-6-2023,10:00,Fuengirola,Marenostrum Fuengirola,52,Latino,J Balvin
1696,J Balvin,24-9-2023,11:00,Marbella,Auditorio Marbella Arena,55,Latino,J Balvin
1697,J Balvin,6-5-2023,04:00,Barcelona,Palau Sant Jordi,26,Latino,J Balvin
1698,J Balvin,8-5-2023,18:00,Roquetas de Mar,Plaza de Toros,32,Latino,J Balvin
1699,J Balvin,14-7-2023,04:00,Burgos,Coliseum Burgos,35,Latino,J Balvin
1700,J Balvin,23-11-2023,17:00,A Coruña,Coliseum,21,Latino,J Balvin
1701,J Balvin,24-2-2023,00:00,Leon,Sala Studio 54,9,Latino,J Balvin
1702,Jennifer Lopez,2-7-2023,23:00,Alicante,Palacio de Toros,45,Latino,Jennifer Lopez
1703,Jennifer Lopez,24-9-2023,22:00,Leon,Plaza de Toros,18,Latino,Jennifer Lopez
1704,Jennifer Lopez,22-6-2023,02:00,Aviles,Pabellon de la Magdalena,34,Latino,Jennifer Lopez
1705,Jennifer Lopez,12-7-2023,02:00,Ponferrada,Auditorio de Ponferrada,3,Latino,Jennifer Lopez
1706,Jennifer Lopez,20-12-2023,11:00,Madrid,Civitas Metropolitano,16,Latino,Jennifer Lopez
1707,Jennifer Lopez,6-8-2023,19:00,Burgos,Coliseum Burgos,62,Latino,Jennifer Lopez
1708,Jennifer Lopez,25-10-2023,22:00,Murcia,Plaza de Toros,24,Latino,Jennifer Lopez
1709,Jennifer Lopez,31-5-2023,13:00,Santa Cruz de Tenerife,Recinto Ferial,51,Latino,Jennifer Lopez
1710,Jennifer Lopez,1-10-2023,13:00,Leganes,La cubierta de Leganes,46,Latino,Jennifer Lopez
1711,Jennifer Lopez,3-4-2023,01:00,Valencia,Plaza de Toros,7,Latino,Jennifer Lopez
1712,Jennifer Lopez,6-9-2023,18:00,Murcia,Plaza de Toros,68,Latino,Jennifer Lopez
1713,Jennifer Lopez,18-12-2023,14:00,Sevilla,Noches de la Maestranza,1,Latino,Jennifer Lopez
1714,Jennifer Lopez,12-5-2023,21:00,Murcia,Plaza de Toros,65,Latino,Jennifer Lopez
1715,Jennifer Lopez,26-9-2023,22:00,Marbella,Auditorio Marbella Arena,29,Latino,Jennifer Lopez
1716,Jennifer Lopez,12-4-2023,14:00,Pontevdra,Sala Karma,49,Latino,Jennifer Lopez
1717,Jennifer Lopez,30-12-2023,15:00,Leganes,La cubierta de Leganes,45,Latino,Jennifer Lopez
1718,Jennifer Lopez,15-12-2023,23:00,Ponferrada,Auditorio de Ponferrada,1,Latino,Jennifer Lopez
1719,Jennifer Lopez,10-12-2023,23:00,Sotogrande, Santa María Polo Club,56,Latino,Jennifer Lopez
1720,Jennifer Lopez,23-5-2023,16:00,Valencia,Black Note Club,58,Latino,Jennifer Lopez
1721,Jennifer Lopez,28-7-2023,23:00,Marbella,Auditorio Marbella Arena,56,Latino,Jennifer Lopez
1722,Juanes,25-12-2023,16:00,Ponferrada,Auditorio de Ponferrada,28,Latino,Juanes
1723,Juanes,4-10-2023,12:00,Almendralñejo,Campo de Futbol,37,Latino,Juanes
1724,Juanes,6-6-2023,00:00,Madrid,Civitas Metropolitano,20,Latino,Juanes
1725,Juanes,24-8-2023,20:00,Cadiz,Muelle Ciudad,6,Latino,Juanes
1726,Juanes,24-9-2023,15:00,Sotogrande, Santa María Polo Club,13,Latino,Juanes
1727,Juanes,10-12-2023,21:00,Ponferrada,Auditorio de Ponferrada,13,Latino,Juanes
1728,Juanes,29-3-2023,10:00,Murcia,Plaza de Toros,10,Latino,Juanes
1729,Juanes,2-11-2023,22:00,Vigo,La Iguana Club,12,Latino,Juanes
